client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345208.mp3	мап	2	0	thirties	male		ab	Benchmark
d5919b87a6c4c2919a690725a268f8149e0ceed0273c90eb1fefd2221dbb71c2ccdfcc6e145bec29c868453135824f3e89a34971fe7077d926eb27792a50b39d	common_voice_ab_27345211.mp3	ааи	2	0	thirties	male		ab	Benchmark
c4a73f6a645aa911d9a513b704344f7e41357c3a0789cc09077f99a1e8e7570bf4c9d56ed0834eafb773f3dc264712069f48ffc14479eedd44beb49818043845	common_voice_ab_26744009.mp3	ҩба	2	0				ab	Benchmark
c4a73f6a645aa911d9a513b704344f7e41357c3a0789cc09077f99a1e8e7570bf4c9d56ed0834eafb773f3dc264712069f48ffc14479eedd44beb49818043845	common_voice_ab_26744010.mp3	акымзарак	2	1				ab	Benchmark
c4a73f6a645aa911d9a513b704344f7e41357c3a0789cc09077f99a1e8e7570bf4c9d56ed0834eafb773f3dc264712069f48ffc14479eedd44beb49818043845	common_voice_ab_26744011.mp3	хәба	2	0				ab	Benchmark
c4a73f6a645aa911d9a513b704344f7e41357c3a0789cc09077f99a1e8e7570bf4c9d56ed0834eafb773f3dc264712069f48ffc14479eedd44beb49818043845	common_voice_ab_26744013.mp3	ааи	2	0				ab	Benchmark
c4a73f6a645aa911d9a513b704344f7e41357c3a0789cc09077f99a1e8e7570bf4c9d56ed0834eafb773f3dc264712069f48ffc14479eedd44beb49818043845	common_voice_ab_26744015.mp3	ԥшьба	2	0				ab	Benchmark
f45c4c2cc4c8461295c83b0f36eceba351d5e3be37754c7f6761f200753dbeb56d1b738d461a5660b7092698ede7528cf0e927d29aeb66c72c341ecc75226dea	common_voice_ab_25907439.mp3	фба	2	0				ab	Benchmark
f45c4c2cc4c8461295c83b0f36eceba351d5e3be37754c7f6761f200753dbeb56d1b738d461a5660b7092698ede7528cf0e927d29aeb66c72c341ecc75226dea	common_voice_ab_25907440.mp3	акы	2	0				ab	Benchmark
f45c4c2cc4c8461295c83b0f36eceba351d5e3be37754c7f6761f200753dbeb56d1b738d461a5660b7092698ede7528cf0e927d29aeb66c72c341ecc75226dea	common_voice_ab_25907441.mp3	хәба	2	0				ab	Benchmark
